model,task,index,truth,neutral_prompt,yesno_prompt,agree_prompt,negated_agree_prompt,disagree_prompt
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,278,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,279,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,280,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,281,1,1,0,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,282,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,283,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,284,1,1,0,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,285,1,1,0,0,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,286,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,287,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,288,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,289,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,290,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,291,1,1,0,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,292,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,293,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,294,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,295,1,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,296,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,297,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,298,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,299,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,300,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,301,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,302,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,303,1,1,0,0,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,304,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,305,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,306,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,307,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,308,1,1,0,1,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,309,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,310,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,311,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,312,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,313,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,314,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,315,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,316,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,317,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,318,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,319,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,320,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,321,1,1,0,0,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,322,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,323,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,324,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,325,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,326,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,327,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,328,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,329,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,330,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,331,1,1,0,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,332,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,333,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,334,1,1,0,0,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,335,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,336,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,337,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,338,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,339,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,340,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,341,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,342,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,343,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,344,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,345,1,1,0,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,346,1,1,0,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,347,1,1,0,0,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,348,1,1,0,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,349,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,350,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,351,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,352,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,353,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,354,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,355,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,356,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,357,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,358,1,1,0,0,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,359,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,360,1,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,361,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,362,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,363,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,364,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,365,1,1,0,0,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,366,1,1,0,1,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,367,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,368,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,369,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,370,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,371,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,372,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,373,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,374,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,375,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,376,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,377,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,378,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,379,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,380,1,1,0,0,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,381,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,382,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,383,1,1,0,0,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,384,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,385,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,386,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,387,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,388,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,389,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,390,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,391,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,392,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,393,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,394,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,395,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,396,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,397,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,398,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,399,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,400,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,401,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,402,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,403,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,404,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,405,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,406,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,407,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,408,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,409,1,1,0,0,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,410,1,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,411,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,412,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,413,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,414,1,1,0,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,415,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,416,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,417,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,418,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,419,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,420,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,421,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,422,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,423,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,424,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,425,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,426,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,427,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,428,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,429,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,430,1,1,0,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,431,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,432,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,433,1,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,434,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,435,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,436,1,1,0,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,437,1,1,0,0,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,438,1,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,439,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,440,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,441,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,442,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,443,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,444,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,445,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,446,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,447,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,448,1,1,0,0,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,449,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,450,1,1,0,0,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,451,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,452,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,453,1,1,0,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,454,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,455,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,456,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,457,1,1,0,0,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,458,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,459,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,460,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,461,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,462,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,463,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,464,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,465,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,466,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,467,1,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,468,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,469,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,470,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,471,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,472,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,473,1,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,474,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,475,1,1,0,0,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,476,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,477,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,478,1,1,0,0,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,479,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,480,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,481,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,482,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,483,1,1,0,0,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,484,1,1,0,0,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,485,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,486,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,487,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,488,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,489,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,490,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,491,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,492,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,493,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,494,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,495,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,496,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,497,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,498,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,499,1,1,0,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,500,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,501,1,1,0,0,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,502,1,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,503,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,504,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,505,1,1,0,0,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,506,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,507,1,1,0,0,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,508,1,1,0,0,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,509,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,510,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,511,1,1,0,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,512,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,513,1,1,0,0,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,514,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,515,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,516,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,517,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,518,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,519,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,520,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,521,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,522,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,523,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,524,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,525,1,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,526,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,527,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,528,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,529,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,530,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,531,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,532,1,1,0,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,533,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,534,1,1,0,0,0,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,535,1,1,0,0,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,536,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,537,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,538,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,539,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,540,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,541,1,1,0,0,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,542,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,543,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,544,1,1,1,1,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,545,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,546,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,547,1,1,0,0,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,548,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,549,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,550,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,551,1,1,1,0,1,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,552,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,553,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,554,1,1,0,0,0,1
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,555,1,1,1,1,1,0
mistralai/Mistral-Small-24B-Instruct-2501,cuad_cap_on_liability,556,1,1,0,0,0,1
