model,task,index,truth,neutral_prompt,yesno_prompt,agree_prompt,negated_agree_prompt,disagree_prompt
meta-llama/Llama-3.3-70B-Instruct,definition_classification,330,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,331,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,332,1,0,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,333,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,334,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,335,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,336,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,337,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,338,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,339,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,340,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,341,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,342,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,343,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,344,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,345,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,346,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,347,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,348,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,349,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,350,1,0,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,351,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,352,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,353,1,0,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,354,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,355,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,356,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,357,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,358,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,359,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,360,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,361,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,362,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,363,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,364,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,365,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,366,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,367,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,368,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,369,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,370,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,371,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,372,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,373,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,374,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,375,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,376,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,377,1,0,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,378,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,379,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,380,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,381,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,382,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,383,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,384,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,385,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,386,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,387,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,388,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,389,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,390,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,391,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,392,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,393,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,394,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,395,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,396,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,397,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,398,1,0,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,399,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,400,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,401,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,402,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,403,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,404,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,405,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,406,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,407,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,408,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,409,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,410,1,0,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,411,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,412,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,413,1,0,1,0,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,414,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,415,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,416,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,417,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,418,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,419,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,420,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,421,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,422,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,423,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,424,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,425,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,426,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,427,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,428,1,0,1,0,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,429,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,430,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,431,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,432,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,433,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,434,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,435,1,0,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,436,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,437,1,0,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,438,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,439,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,440,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,441,1,0,1,0,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,442,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,443,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,444,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,445,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,446,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,447,1,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,definition_classification,448,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,449,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,450,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,451,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,452,1,0,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,453,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,454,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,455,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,456,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,457,1,1,1,0,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,458,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,459,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,460,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,461,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,462,1,0,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,463,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,464,1,0,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,465,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,466,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,467,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,468,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,469,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,470,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,471,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,472,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,473,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,474,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,475,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,476,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,477,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,478,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,479,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,480,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,481,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,482,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,483,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,484,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,485,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,486,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,487,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,488,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,489,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,490,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,491,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,492,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,493,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,494,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,495,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,496,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,497,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,498,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,499,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,500,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,501,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,502,1,0,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,definition_classification,503,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,504,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,505,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,506,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,507,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,508,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,509,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,510,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,511,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,512,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,513,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,514,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,515,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,516,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,517,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,518,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,519,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,520,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,521,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,522,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,523,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,524,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,525,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,526,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,527,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,528,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,529,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,530,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,531,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,532,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,533,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,534,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,535,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,536,1,0,0,0,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,537,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,538,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,539,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,540,1,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,definition_classification,541,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,542,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,543,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,544,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,545,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,546,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,547,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,548,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,549,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,550,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,551,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,552,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,553,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,554,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,555,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,556,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,557,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,558,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,559,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,560,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,561,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,562,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,563,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,564,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,565,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,566,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,567,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,568,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,569,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,570,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,571,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,572,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,573,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,574,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,575,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,576,1,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,definition_classification,577,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,578,1,0,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,579,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,580,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,581,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,582,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,583,1,0,0,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,584,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,585,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,586,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,587,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,588,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,589,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,590,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,591,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,592,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,593,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,594,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,595,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,596,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,597,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,598,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,599,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,600,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,601,1,0,0,0,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,602,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,603,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,604,1,0,1,0,1,0
meta-llama/Llama-3.3-70B-Instruct,definition_classification,605,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,606,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,607,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,608,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,609,1,0,1,0,0,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,610,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,611,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,612,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,613,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,614,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,615,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,616,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,617,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,618,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,619,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,620,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,621,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,622,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,623,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,624,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,625,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,626,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,627,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,628,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,629,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,630,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,631,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,632,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,633,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,634,1,0,0,0,0,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,635,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,636,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,637,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,638,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,639,1,1,1,1,1,0
meta-llama/Llama-3.3-70B-Instruct,definition_classification,640,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,641,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,642,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,643,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,644,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,645,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,646,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,647,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,648,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,649,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,650,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,651,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,652,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,653,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,654,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,655,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,656,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,657,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,658,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,659,1,0,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,660,1,1,1,1,1,1
meta-llama/Llama-3.3-70B-Instruct,definition_classification,661,1,1,1,1,1,0
