model,task,index,truth,neutral_prompt,yesno_prompt,agree_prompt,negated_agree_prompt,disagree_prompt
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,295,1,0,0,0,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,296,1,0,0,1,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,297,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,298,1,0,0,0,0,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,299,1,1,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,300,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,301,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,302,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,303,1,1,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,304,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,305,1,1,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,306,1,0,1,0,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,307,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,308,1,0,0,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,309,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,310,1,1,0,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,311,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,312,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,313,1,1,0,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,314,1,0,0,0,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,315,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,316,1,0,0,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,317,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,318,1,0,0,0,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,319,1,0,0,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,320,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,321,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,322,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,323,1,0,0,0,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,324,1,0,0,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,325,1,0,0,0,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,326,1,1,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,327,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,328,1,0,0,1,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,329,1,1,0,0,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,330,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,331,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,332,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,333,1,1,0,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,334,1,1,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,335,1,0,1,1,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,336,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,337,1,1,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,338,1,1,0,1,0,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,339,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,340,1,0,0,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,341,1,0,1,0,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,342,1,1,0,0,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,343,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,344,1,0,0,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,345,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,346,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,347,1,1,1,0,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,348,1,1,0,1,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,349,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,350,1,0,1,0,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,351,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,352,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,353,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,354,1,0,0,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,355,1,1,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,356,1,0,0,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,357,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,358,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,359,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,360,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,361,1,0,0,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,362,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,363,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,364,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,365,1,0,0,1,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,366,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,367,1,0,0,0,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,368,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,369,1,0,0,0,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,370,1,1,0,1,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,371,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,372,1,0,0,0,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,373,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,374,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,375,1,1,0,0,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,376,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,377,1,0,0,0,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,378,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,379,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,380,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,381,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,382,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,383,1,1,1,1,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,384,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,385,1,1,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,386,1,0,0,0,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,387,1,0,0,1,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,388,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,389,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,390,1,0,0,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,391,1,1,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,392,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,393,1,1,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,394,1,0,1,1,0,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,395,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,396,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,397,1,0,1,0,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,398,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,399,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,400,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,401,1,0,0,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,402,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,403,1,1,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,404,1,0,0,0,0,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,405,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,406,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,407,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,408,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,409,1,0,0,0,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,410,1,0,0,0,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,411,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,412,1,1,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,413,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,414,1,0,0,0,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,415,1,1,0,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,416,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,417,1,0,0,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,418,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,419,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,420,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,421,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,422,1,1,0,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,423,1,1,0,0,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,424,1,0,0,0,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,425,1,0,0,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,426,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,427,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,428,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,429,1,1,1,1,0,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,430,1,1,0,0,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,431,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,432,1,1,1,1,0,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,433,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,434,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,435,1,1,0,0,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,436,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,437,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,438,1,1,1,0,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,439,1,1,0,0,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,440,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,441,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,442,1,1,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,443,1,1,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,444,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,445,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,446,1,1,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,447,1,0,0,0,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,448,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,449,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,450,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,451,1,1,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,452,1,0,0,0,0,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,453,1,0,1,0,0,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,454,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,455,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,456,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,457,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,458,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,459,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,460,1,0,0,0,0,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,461,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,462,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,463,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,464,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,465,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,466,1,0,0,0,0,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,467,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,468,1,1,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,469,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,470,1,0,0,1,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,471,1,1,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,472,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,473,1,1,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,474,1,0,0,0,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,475,1,1,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,476,1,0,0,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,477,1,1,0,0,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,478,1,0,0,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,479,1,1,0,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,480,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,481,1,0,0,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,482,1,1,0,0,0,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,483,1,0,0,0,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,484,1,1,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,485,1,1,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,486,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,487,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,488,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,489,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,490,1,0,0,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,491,1,0,0,0,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,492,1,1,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,493,1,0,1,1,0,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,494,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,495,1,0,0,0,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,496,1,1,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,497,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,498,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,499,1,0,0,0,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,500,1,1,0,0,0,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,501,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,502,1,0,0,0,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,503,1,0,0,1,0,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,504,1,1,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,505,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,506,1,0,0,0,0,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,507,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,508,1,0,0,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,509,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,510,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,511,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,512,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,513,1,0,0,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,514,1,0,1,1,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,515,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,516,1,0,0,0,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,517,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,518,1,0,0,1,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,519,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,520,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,521,1,0,0,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,522,1,0,0,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,523,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,524,1,1,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,525,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,526,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,527,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,528,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,529,1,1,0,0,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,530,1,0,0,0,0,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,531,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,532,1,1,0,0,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,533,1,1,0,0,0,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,534,1,1,0,0,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,535,1,0,0,1,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,536,1,1,0,0,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,537,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,538,1,1,0,1,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,539,1,0,0,0,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,540,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,541,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,542,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,543,1,1,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,544,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,545,1,0,0,1,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,546,1,1,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,547,1,1,0,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,548,1,1,0,1,0,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,549,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,550,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,551,1,0,0,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,552,1,1,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,553,1,0,0,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,554,1,1,0,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,555,1,0,0,1,0,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,556,1,1,0,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,557,1,0,0,0,0,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,558,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,559,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,560,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,561,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,562,1,0,1,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,563,1,1,0,0,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,564,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,565,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,566,1,0,0,0,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,567,1,0,0,0,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,568,1,0,0,0,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,569,1,0,0,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,570,1,0,0,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,571,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,572,1,0,0,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,573,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,574,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,575,1,1,0,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,576,1,0,0,0,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,577,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,578,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,579,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,580,1,0,0,0,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,581,1,0,0,1,1,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,582,1,0,0,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,583,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,584,1,0,1,1,1,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,585,1,0,1,1,0,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,586,0,0,0,0,0,0
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,587,0,0,0,0,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,588,0,0,0,0,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,589,0,0,0,0,0,1
meta-llama/Llama-3.1-8B-Instruct,cuad_anti-assignment,590,0,1,0,0,1,0
